year,month,stateDescription,sectorName,customers,price,revenue,sales
2021,8,East North Central,all sectors,23198398.0,10.97,6053.1552,55199.25217
2021,8,East North Central,commercial,2552263.0,10.65,1839.40799,17276.2759
2021,8,East North Central,industrial,55707.0,7.33,1225.54578,16724.51674
2021,8,Pacific Noncontiguous,all sectors,855569.0,26.55,339.08479,1277.08402
2021,8,Pacific Noncontiguous,commercial,116223.0,25.78,117.79743,456.84623
2021,8,Pacific Noncontiguous,industrial,1966.0,24.28,100.9143,415.55607
2021,8,Pacific Noncontiguous,residential,737380.0,29.75,120.37307,404.68172
2021,8,Pacific Noncontiguous,transportation,0.0,0.0,0.0,0.0
2021,8,U.S. Total,all sectors,159066732.0,11.55,44027.98405,381039.30375
2021,8,U.S. Total,commercial,19174446.0,11.52,15103.91015,131111.12131
2021,8,U.S. Total,industrial,1045969.0,7.54,6906.67077,91576.36666
2021,8,U.S. Total,residential,138846236.0,13.92,21959.87398,157791.77207
2021,8,U.S. Total,transportation,81.0,10.27,57.52915,560.04372
2021,8,Mountain,commercial,1472880.0,10.16,994.79554,9787.58812
2021,8,Mountain,industrial,101123.0,7.32,573.07364,7824.47689
2021,8,Mountain,residential,10368542.0,12.28,1501.42814,12222.02249
2021,8,Mountain,transportation,5.0,10.44,1.40331,13.43648
2021,8,Pacific Contiguous,all sectors,21531924.0,17.34,6588.83949,37990.28111
2021,8,Pacific Contiguous,commercial,2400937.0,18.04,2702.61015,14984.95599
2021,8,Pacific Contiguous,industrial,203158.0,12.12,1000.0147,8251.94754
2021,8,Pacific Contiguous,residential,18927810.0,19.61,2878.25754,14679.98983
2021,8,Pacific Contiguous,transportation,19.0,10.84,7.95711,73.38775
2021,9,Alabama,all sectors,2706774.0,10.62,800.40739,7536.51923
2021,9,Alabama,commercial,378689.0,11.92,241.55226,2026.35781
2021,9,Alabama,industrial,7272.0,6.65,178.7232,2689.29237
2021,9,Alabama,residential,2320813.0,13.48,380.13193,2820.86906
2021,9,Alabama,transportation,0.0,0.0,0.0,0.0
2021,9,Alaska,all sectors,350852.0,20.29,93.25835,459.58326
2021,9,Alaska,commercial,56222.0,19.55,39.34863,201.30881
2021,9,Alaska,industrial,1150.0,17.81,19.7547,110.94263
2021,9,Alaska,residential,293480.0,23.18,34.15502,147.33182
2021,9,Alaska,transportation,0.0,0.0,0.0,0.0
2021,9,Arizona,all sectors,3304715.0,11.2,899.08898,8025.90527
2021,9,Arizona,commercial,335966.0,10.74,310.10742,2886.30956
2021,9,Arizona,industrial,7588.0,7.3,88.30976,1210.44568
2021,9,New Hampshire,transportation,0.0,0.0,0.0,0.0
2021,9,New Jersey,all sectors,4207615.0,14.03,855.09473,6096.95016
2021,9,New Jersey,commercial,529090.0,12.7,369.18949,2906.63664
2021,9,New Jersey,industrial,11409.0,10.63,61.36709,577.36125
2021,9,South Dakota,all sectors,493806.0,10.71,113.03246,1055.07639
2021,9,South Dakota,commercial,75276.0,10.31,41.96585,406.8567
2021,9,South Dakota,industrial,4262.0,8.15,23.0559,282.73754
2021,9,South Dakota,residential,414268.0,13.14,48.01071,365.48216
2021,9,South Dakota,transportation,0.0,0.0,0.0,0.0
2021,9,Tennessee,all sectors,3552264.0,10.0,910.65583,9102.76787
2021,9,Tennessee,commercial,522457.0,11.06,363.61085,3287.12753
2021,9,Tennessee,industrial,1018.0,5.74,107.89941,1881.39367
2021,9,Tennessee,residential,3028789.0,11.16,439.14558,3934.24667
2021,9,Oregon,residential,1810515.0,11.71,156.05289,1332.22184
2021,9,Oregon,transportation,2.0,9.7,0.1815,1.87034
2021,9,Pennsylvania,all sectors,6223689.0,10.1,1210.6935,11992.9777
2021,9,Pennsylvania,commercial,726165.0,9.08,287.78938,3169.43405
2021,9,Pennsylvania,industrial,14809.0,6.78,292.19024,4311.82341
2021,9,Pennsylvania,residential,5482710.0,14.06,627.75777,4464.62991
2021,9,Pennsylvania,transportation,5.0,6.28,2.95611,47.09034
2021,9,Rhode Island,all sectors,493542.0,18.69,117.45861,628.40183
2021,9,Rhode Island,commercial,58819.0,15.03,45.25525,301.08863
2021,9,Rhode Island,industrial,1612.0,15.72,8.50573,54.11022
2021,9,Rhode Island,residential,433110.0,23.35,63.38437,271.40854
2021,9,Rhode Island,transportation,1.0,17.46,0.31327,1.79444
2021,9,California,industrial,148603.0,16.81,756.99471,4503.47445
2021,9,California,residential,13871870.0,23.49,2123.11992,9038.22576
2021,9,California,transportation,12.0,16.77,10.15081,60.51599
2021,9,Colorado,all sectors,2856231.0,11.48,564.99456,4919.77339
2021,9,Colorado,commercial,390145.0,11.43,208.02218,1820.45741
2021,9,Colorado,industrial,15451.0,8.31,107.11008,1288.7996
2021,9,Colorado,residential,2450634.0,13.82,249.14956,1803.4111
2021,9,Colorado,transportation,1.0,10.03,0.71274,7.10528
2021,9,Connecticut,all sectors,1692298.0,19.14,451.41887,2358.78852
2021,9,Connecticut,commercial,155596.0,17.63,170.77513,968.74806
2021,9,Connecticut,industrial,4055.0,9.82,23.54227,239.6768
2021,9,Connecticut,residential,1532644.0,22.47,255.62125,1137.78708
2021,9,Connecticut,transportation,3.0,11.77,1.48022,12.57659
2021,9,Delaware,all sectors,514990.0,11.07,109.1064,985.77988
2021,9,Delaware,commercial,58837.0,9.92,35.39625,356.893
2021,9,Delaware,industrial,864.0,7.78,13.45994,172.92621
2021,9,New Jersey,residential,3667110.0,16.29,422.93793,2595.7406
2021,9,Delaware,residential,455289.0,13.21,60.25021,455.96068
2021,9,Minnesota,transportation,1.0,10.34,0.17676,1.70963
2021,9,Mississippi,all sectors,1579883.0,9.64,433.01216,4492.00556
2021,9,Mississippi,commercial,242972.0,10.56,141.70586,1342.03266
2021,9,Mississippi,industrial,10463.0,6.13,79.84028,1301.43028
2021,9,South Carolina,all sectors,2855067.0,10.43,725.18188,6955.34702
2021,9,South Carolina,commercial,406330.0,10.78,205.61648,1907.18401
2021,9,South Carolina,industrial,3715.0,6.54,149.32404,2284.38609
2021,9,Utah,residential,1180561.0,10.9,100.43982,921.7221
2021,9,Utah,transportation,1.0,11.19,0.46683,4.17126
2021,9,Vermont,all sectors,381465.0,16.5,70.8237,429.12104
2021,9,Vermont,commercial,60719.0,16.87,26.56293,157.41053
2021,9,Vermont,industrial,247.0,11.64,13.02136,111.83677
2021,9,Vermont,residential,320499.0,19.54,31.23941,159.87374
2021,9,Vermont,transportation,0.0,0.0,0.0,0.0
2021,9,New Jersey,transportation,6.0,9.3,1.60023,17.21168
2021,9,New Mexico,all sectors,1072075.0,10.47,241.84905,2310.96273
2021,9,New Mexico,commercial,146611.0,11.43,95.69716,837.07295
2021,9,New Mexico,industrial,9323.0,6.57,56.21808,855.05679
2021,9,New Mexico,residential,916141.0,14.53,89.93382,618.83299
2021,9,New Mexico,transportation,0.0,0.0,0.0,0.0
2021,9,New York,all sectors,8451340.0,17.47,2267.68269,12981.07732
2021,9,New York,commercial,1157445.0,17.77,1129.31264,6356.47915
2021,9,New York,industrial,7303.0,6.7,100.22099,1495.01873
2021,9,Delaware,transportation,0.0,0.0,0.0,0.0
2021,9,Virginia,all sectors,4010343.0,9.41,977.77491,10387.75191
2021,9,Virginia,commercial,443682.0,8.06,406.19705,5042.12063
2021,9,Virginia,industrial,3688.0,6.94,111.99879,1612.87706
2021,9,Virginia,residential,3562972.0,12.33,458.29138,3716.74034
2021,9,Virginia,transportation,1.0,8.04,1.28769,16.01388
2021,9,Washington,all sectors,3656797.0,8.78,571.35091,6506.36474
2021,9,Washington,commercial,396784.0,9.18,211.42416,2303.21296
2021,9,Washington,industrial,26791.0,6.09,109.64431,1799.50318
2021,9,Washington,residential,3233217.0,10.41,249.49079,2395.71725
2021,9,Washington,transportation,5.0,9.98,0.79165,7.93136
2021,9,West Virginia,all sectors,1022415.0,9.06,226.41626,2499.63072
2021,9,West Virginia,commercial,148644.0,9.61,55.85861,581.12707
2021,9,West Virginia,industrial,11306.0,6.42,74.73508,1163.95852
2021,9,West Virginia,residential,862465.0,12.7,95.82258,754.54513
2021,9,West Virginia,transportation,0.0,0.0,0.0,0.0
2021,9,Wisconsin,all sectors,3141981.0,11.27,633.36768,5619.73829
2021,9,Wisconsin,commercial,363585.0,11.24,218.81212,1947.17213
2021,9,Massachusetts,commercial,432690.0,17.78,384.53149,2163.1563
2021,9,Massachusetts,industrial,10863.0,15.52,84.33221,543.37839
2021,9,Wisconsin,industrial,5821.0,8.1,160.01282,1974.71535
2021,9,Wisconsin,residential,2772573.0,14.99,254.52688,1697.739
2021,9,Wisconsin,transportation,2.0,14.18,0.01586,0.11182
2021,9,Wyoming,all sectors,349223.0,8.27,102.24611,1236.5791
2021,9,Wyoming,commercial,58276.0,9.75,27.32181,280.23633
2021,9,Wyoming,industrial,11790.0,6.84,52.8308,772.41241
2021,9,Iowa,all sectors,1677696.0,10.37,445.46434,4296.93207
2021,9,Iowa,commercial,247457.0,11.32,114.61407,1012.72209
2021,9,Iowa,industrial,9759.0,8.1,174.93553,2158.54493
2021,9,Iowa,residential,1420480.0,13.85,155.91474,1125.66505
2021,9,Iowa,transportation,0.0,0.0,0.0,0.0
2021,9,Kansas,all sectors,1564371.0,10.53,402.53411,3822.39458
2021,9,Kansas,commercial,245771.0,10.51,153.43583,1459.58956
2021,9,Kansas,industrial,24430.0,7.43,75.81541,1020.70618
2021,9,Kansas,residential,1294170.0,12.91,173.28288,1342.09884
2021,9,Kansas,transportation,0.0,0.0,0.0,0.0
2021,9,Kentucky,all sectors,2358098.0,9.34,585.96218,6277.00739
2021,9,Kentucky,commercial,317794.0,11.18,182.86469,1635.13063
2021,9,Kentucky,industrial,5421.0,6.07,152.72557,2516.64852
2021,9,Kentucky,residential,2034883.0,11.78,250.37192,2125.22824
2021,9,Kentucky,transportation,0.0,0.0,0.0,0.0
2021,9,Louisiana,all sectors,2440172.0,9.41,743.01501,7896.16552
2021,9,Louisiana,commercial,296923.0,10.52,207.54413,1972.12515
2021,9,Louisiana,industrial,19772.0,6.58,202.28468,3074.6612
2021,9,Louisiana,residential,2123476.0,11.69,333.09653,2848.6272
2021,9,Louisiana,transportation,1.0,11.92,0.08967,0.75197
2021,9,Maine,all sectors,837716.0,14.42,149.31924,1035.83184
2021,9,Maine,commercial,99539.0,12.9,48.82072,378.46242
2021,9,South Carolina,residential,2445022.0,13.4,370.24137,2763.77692
2021,9,South Carolina,transportation,0.0,0.0,0.0,0.0
2021,9,Nebraska,residential,872374.0,11.69,101.56828,869.06231
2021,9,Nebraska,transportation,0.0,0.0,0.0,0.0
2021,9,Tennessee,transportation,0.0,0.0,0.0,0.0
2021,9,Texas,all sectors,13945543.0,9.11,3903.91114,42869.90931
2021,9,Texas,commercial,1570083.0,8.09,1146.54023,14163.87125
2021,9,Texas,industrial,300361.0,5.97,723.38212,12107.85142
2021,9,Texas,residential,12075096.0,12.26,2032.94439,16581.73689
2021,9,Texas,transportation,3.0,6.35,1.0444,16.44975
2021,9,Maine,industrial,2494.0,9.94,21.86949,220.0136
2021,9,Maine,residential,735683.0,17.98,78.62902,437.35582
2021,9,Maine,transportation,0.0,0.0,0.0,0.0
2021,9,Maryland,all sectors,2666452.0,11.51,554.42445,4816.1259
2021,9,Maryland,commercial,258203.0,10.24,236.29052,2307.74045
2021,9,Maryland,industrial,8992.0,8.68,25.0741,288.91646
2021,9,Maryland,residential,2399252.0,13.28,291.01538,2191.97427
2021,9,Maryland,transportation,5.0,7.44,2.04444,27.49473
2021,9,Massachusetts,all sectors,3279703.0,19.77,911.92163,4613.4321
2021,9,Mississippi,residential,1326448.0,11.44,211.46602,1848.54262
2021,9,Mississippi,transportation,0.0,0.0,0.0,0.0
2021,9,Missouri,all sectors,3269555.0,11.2,754.31577,6737.52605
2021,9,Missouri,commercial,396315.0,10.41,267.07428,2565.70336
2021,9,Missouri,industrial,9977.0,7.95,89.27299,1123.51273
2021,9,Missouri,residential,2863261.0,13.06,397.77936,3046.69158
2021,9,Missouri,transportation,2.0,11.69,0.18914,1.61838
2021,9,Montana,all sectors,659997.0,9.9,110.48373,1116.40953
2021,9,Montana,commercial,113131.0,10.73,43.43808,404.81238
2021,9,Montana,industrial,13693.0,6.94,24.27663,349.69207
2021,9,New York,residential,7286584.0,20.5,1011.0817,4932.4376
2021,9,New York,transportation,8.0,13.73,27.06736,197.14184
2021,9,North Carolina,all sectors,5569565.0,9.73,1157.54047,11890.96562
2021,9,North Carolina,commercial,743132.0,8.7,385.91534,4435.7547
2021,9,North Carolina,industrial,9650.0,6.83,150.29612,2200.51223
2021,9,North Carolina,residential,4816782.0,11.83,621.22577,5253.37082
2021,9,North Carolina,transportation,1.0,7.78,0.10324,1.32787
2021,9,North Dakota,all sectors,478449.0,9.14,157.27715,1719.99336
2021,9,North Dakota,commercial,77386.0,9.78,51.28619,524.13762
2021,9,North Dakota,industrial,9039.0,7.57,68.32005,902.3286
2021,9,North Dakota,residential,392024.0,12.83,37.67092,293.52715
2021,9,North Dakota,transportation,0.0,0.0,0.0,0.0
2021,9,Ohio,all sectors,5705431.0,10.04,1227.39856,12228.55956
2021,9,Ohio,commercial,641517.0,10.02,385.97094,3852.69212
2021,9,Ohio,industrial,19534.0,6.84,281.08665,4110.49189
2021,9,Ohio,residential,5044377.0,13.14,560.18015,4263.11201
2021,9,Ohio,transportation,3.0,7.11,0.16083,2.26355
2021,9,Oklahoma,all sectors,2144226.0,9.54,575.17615,6027.73526
2021,9,Oklahoma,commercial,298675.0,9.64,182.80534,1895.57901
2021,9,Oklahoma,industrial,20279.0,6.16,109.88671,1784.32384
2021,9,Michigan,residential,4464389.0,17.64,471.23259,2671.10427
2021,9,Michigan,transportation,2.0,12.27,0.03611,0.2942
2021,9,Minnesota,all sectors,2821569.0,11.64,613.64073,5273.07236
2021,9,Minnesota,commercial,307533.0,11.96,218.31151,1824.66631
2021,9,Minnesota,industrial,9450.0,8.79,156.11754,1775.6619
2021,9,Minnesota,residential,2504585.0,14.3,239.03493,1671.03452
2021,9,Montana,residential,533173.0,11.82,42.76902,361.90508
2021,9,Montana,transportation,0.0,0.0,0.0,0.0
2021,9,Nebraska,all sectors,1098122.0,9.19,250.5736,2727.10011
2021,9,Nebraska,commercial,158540.0,9.11,71.79983,787.77111
2021,9,Nebraska,industrial,67208.0,7.21,77.20549,1070.26669
2021,9,Wyoming,residential,279157.0,12.01,22.0935,183.93036
2021,9,Wyoming,transportation,0.0,0.0,0.0,0.0
2021,9,District of Columbia,all sectors,326499.0,12.71,104.43934,821.75637
2021,9,District of Columbia,commercial,26835.0,12.87,73.0486,567.73931
2021,9,District of Columbia,industrial,1.0,7.98,2.14942,26.93085
2021,9,District of Columbia,residential,299660.0,13.02,27.29481,209.62585
2021,9,District of Columbia,transportation,3.0,11.15,1.94651,17.46035
2021,9,Florida,all sectors,11280303.0,11.04,2556.0174,23143.46995
2021,9,Florida,commercial,1277105.0,9.66,841.73131,8714.98785
2021,9,Florida,industrial,23383.0,7.95,119.08582,1497.2495
2021,9,Florida,residential,9979813.0,12.34,1594.6926,12925.19285
2021,9,Florida,transportation,2.0,8.41,0.50767,6.03975
2021,9,Georgia,all sectors,5208557.0,10.8,1303.70694,12073.47475
2021,9,Georgia,commercial,602542.0,10.72,442.68395,4129.23611
2021,9,Georgia,industrial,24717.0,7.03,193.63174,2753.38359
2021,9,Georgia,residential,4581297.0,12.87,666.3955,5178.02361
2021,9,Georgia,transportation,1.0,7.76,0.99574,12.83145
2021,9,Hawaii,all sectors,504920.0,31.25,237.49279,759.98703
2021,9,Hawaii,commercial,60071.0,31.45,76.81993,244.23624
2021,9,Hawaii,industrial,822.0,28.19,77.94777,276.47286
2021,9,New England,all sectors,7438545.0,18.67,1860.69728,9967.26585
2021,9,New England,commercial,917857.0,16.95,730.5996,4309.76318
2021,9,New England,industrial,22457.0,13.05,173.26895,1327.58304
2021,9,New England,residential,6498225.0,22.22,953.36332,4291.34081
2021,9,New England,transportation,6.0,8.98,3.46541,38.57882
2021,9,Middle Atlantic,all sectors,18882644.0,13.95,4333.47092,31071.00518
2021,9,Middle Atlantic,commercial,2412700.0,14.37,1786.2915,12432.54983
2021,9,Middle Atlantic,industrial,33521.0,7.11,453.77832,6384.20338
2021,9,Middle Atlantic,residential,16436404.0,17.19,2061.7774,11992.8081
2021,9,Middle Atlantic,transportation,19.0,12.1,31.6237,261.44386
2021,9,East North Central,all sectors,23210739.0,10.8,4953.29239,45874.98375
2021,9,Arizona,residential,2961159.0,12.74,500.57914,3928.23684
2021,9,Arizona,transportation,2.0,10.15,0.09266,0.91319
2021,9,Arkansas,all sectors,1685935.0,9.58,440.62809,4598.59912
2021,9,Arkansas,commercial,202771.0,9.53,108.30427,1136.18432
2021,9,Arkansas,industrial,41529.0,7.05,113.05498,1603.50615
2021,9,Arkansas,residential,1441633.0,11.8,219.26484,1858.87965
2021,9,Arkansas,transportation,2.0,13.79,0.004,0.029
2021,9,California,all sectors,15780593.0,21.48,5070.57656,23607.68684
2021,9,California,commercial,1760108.0,21.79,2180.31112,10005.47064
2021,9,East North Central,commercial,2557126.0,10.81,1632.20825,15092.89391
2021,9,East North Central,industrial,55703.0,7.45,1153.16245,15471.55871
2021,9,East North Central,residential,20597899.0,14.18,2165.109,15268.62982
2021,9,East North Central,transportation,11.0,6.71,2.81269,41.90131
2021,9,West North Central,all sectors,11403568.0,10.68,2736.83818,25632.09492
2021,9,West North Central,commercial,1508278.0,10.7,918.48756,8581.44674
2021,9,West North Central,industrial,134125.0,7.98,664.7229,8333.75857
2021,9,West North Central,residential,9761162.0,13.24,1153.26181,8713.56161
2021,9,West North Central,transportation,3.0,10.99,0.3659,3.32801
2021,9,South Atlantic,all sectors,33454191.0,10.49,7714.60804,73574.30212
2021,9,South Atlantic,commercial,3965310.0,9.57,2682.73811,28042.78313
2021,9,South Atlantic,industrial,86316.0,7.0,839.75506,12001.14049
2021,9,South Atlantic,residential,29402552.0,12.51,4185.2296,33449.21048
2021,9,South Atlantic,transportation,13.0,8.48,6.88528,81.16802
2021,9,East South Central,all sectors,10197019.0,9.96,2730.03756,27408.30005
2021,9,East South Central,commercial,1461912.0,11.21,929.73366,8290.64863
2021,9,East South Central,industrial,24174.0,6.19,519.18845,8388.76484
2021,9,East South Central,residential,8710933.0,11.94,1281.11544,10728.88658
2021,9,East South Central,transportation,0.0,0.0,0.0,0.0
2021,9,West South Central,all sectors,20215876.0,9.22,5662.73039,61392.40921
2021,9,West South Central,commercial,2368452.0,8.58,1645.19396,19167.75973
2021,9,West South Central,industrial,381941.0,6.19,1148.6085,18570.34261
2021,9,West South Central,residential,17465477.0,12.13,2867.78987,23637.07615
2021,9,West South Central,transportation,6.0,6.6,1.13807,17.23072
2021,9,Mountain,all sectors,11961368.0,10.23,2666.6173,26055.82105
2021,9,Mountain,commercial,1473860.0,10.16,911.56217,8975.92187
2021,9,Mountain,industrial,100771.0,7.27,522.6529,7189.96843
2021,9,Mountain,residential,10386732.0,12.46,1231.07559,9877.01559
2021,9,Mountain,transportation,5.0,10.27,1.32665,12.91517
2021,9,Pacific Contiguous,all sectors,21517928.0,17.55,6011.67011,34248.25806
2021,9,Pacific Contiguous,commercial,2399974.0,18.42,2514.55912,13649.37151
2021,9,Pacific Contiguous,industrial,202333.0,12.33,957.32344,7762.40402
2021,9,Massachusetts,residential,2836148.0,23.44,441.38601,1882.68962
2021,9,Massachusetts,transportation,2.0,6.91,1.67192,24.20779
2021,9,Michigan,all sectors,5022376.0,12.78,1035.40737,8100.77334
2021,9,Michigan,commercial,552152.0,12.28,387.65857,3155.70587
2021,9,Michigan,industrial,5833.0,7.76,176.4801,2273.66899
2021,9,Hawaii,residential,444027.0,34.57,82.72509,239.27794
2021,9,Hawaii,transportation,0.0,0.0,0.0,0.0
2021,9,Idaho,all sectors,957895.0,8.13,156.12773,1920.42881
2021,9,Idaho,commercial,117916.0,7.82,41.74252,533.52837
2021,9,Idaho,industrial,29266.0,6.68,53.61131,802.36668
2021,9,Idaho,residential,810713.0,10.4,60.7739,584.53375
2021,9,Idaho,transportation,0.0,0.0,0.0,0.0
2021,9,Illinois,all sectors,6002558.0,10.13,1165.60033,11511.2237
2021,9,Illinois,commercial,634067.0,9.8,401.86348,4099.63945
2021,9,Illinois,industrial,5459.0,7.4,262.08128,3539.90321
2021,9,Illinois,residential,5363029.0,13.02,499.18679,3833.76
2021,9,Illinois,transportation,3.0,6.51,2.46878,37.92105
2021,9,Indiana,all sectors,3338393.0,10.59,891.51845,8414.68886
2021,9,Indiana,commercial,365805.0,11.68,237.90315,2037.68434
2021,9,Indiana,industrial,19056.0,7.66,273.5016,3572.77928
2021,9,Indiana,residential,2953531.0,13.56,379.98259,2802.91454
2021,9,Indiana,transportation,1.0,10.0,0.13111,1.31069
2021,9,New Hampshire,industrial,3186.0,13.87,21.99789,158.56726
2021,9,New Hampshire,residential,640141.0,20.66,83.10327,402.22601
2021,9,Pacific Contiguous,residential,18915602.0,19.81,2528.66359,12766.16484
2021,9,Pacific Contiguous,transportation,19.0,15.82,11.12396,70.3177
2021,9,Pacific Noncontiguous,all sectors,855772.0,27.12,330.75114,1219.57029
2021,9,Pacific Noncontiguous,commercial,116293.0,26.07,116.16856,445.54505
2021,9,Pacific Noncontiguous,industrial,1972.0,25.22,97.70247,387.41549
2021,9,Pacific Noncontiguous,residential,737507.0,30.23,116.88011,386.60976
2021,9,Pacific Noncontiguous,transportation,0.0,0.0,0.0,0.0
2021,9,U.S. Total,all sectors,159137650.0,11.59,39000.71331,336444.01047
2021,9,U.S. Total,commercial,19181762.0,11.65,13867.5425,118988.68357
2021,9,U.S. Total,industrial,1043313.0,7.61,6530.16343,85817.13957
2021,9,U.S. Total,residential,138912493.0,14.14,18544.26574,131111.30373
2021,9,U.S. Total,transportation,82.0,11.15,58.74164,526.8836
2021,9,Nevada,all sectors,1430747.0,9.23,343.8217,3724.74476
2021,9,Nevada,commercial,172082.0,8.09,91.40317,1130.5215
2021,9,Nevada,industrial,3470.0,7.78,87.02727,1119.05447
2021,9,Nevada,residential,1255194.0,11.21,165.33684,1474.44336
2021,9,Nevada,transportation,1.0,7.5,0.05443,0.72544
2021,9,New Hampshire,all sectors,753821.0,17.72,159.75524,901.69051
2021,9,New Hampshire,commercial,110494.0,16.03,54.65408,340.89724
2021,9,Oklahoma,residential,1825272.0,12.03,282.48411,2347.8324
2021,9,Oklahoma,transportation,0.0,0.0,0.0,0.0
2021,9,Oregon,all sectors,2080538.0,8.94,369.74265,4134.20648
2021,9,Oregon,commercial,243082.0,9.16,122.82384,1340.68791
2021,9,Oregon,industrial,26939.0,6.21,90.68442,1459.42639
2021,9,Utah,all sectors,1330485.0,8.85,248.00545,2801.01746
2021,9,Utah,commercial,139733.0,8.66,93.82983,1082.98337
2021,9,Utah,industrial,10190.0,6.72,53.26897,792.14073
2021,10,District of Columbia,commercial,26828.0,13.91,79.11121,568.77871
2021,10,District of Columbia,industrial,1.0,8.9,1.8259,20.50454
2021,10,District of Columbia,residential,300122.0,13.8,24.06823,174.44413
2021,10,District of Columbia,transportation,3.0,9.33,2.21275,23.727
2021,10,Florida,all sectors,11290175.0,10.84,2312.63804,21325.13161
2021,10,Florida,commercial,1277878.0,9.64,807.56787,8380.54825
2021,10,Florida,industrial,23147.0,7.91,118.87621,1502.14554
2021,10,Florida,residential,9989148.0,12.12,1385.69688,11436.52481
2021,10,Florida,transportation,2.0,8.41,0.49708,5.91302
2021,10,Georgia,all sectors,5210009.0,10.79,1171.79313,10860.22543
2021,10,Georgia,commercial,602571.0,11.32,434.55208,3839.96767
2021,10,Georgia,industrial,24081.0,7.07,201.38325,2847.67948
2021,10,Kansas,industrial,23866.0,7.29,73.16098,1003.45692
2021,10,Kansas,residential,1292993.0,13.19,122.20399,926.28535
2021,10,Kansas,transportation,0.0,0.0,0.0,0.0
2021,10,Kentucky,all sectors,2360663.0,9.38,536.62025,5719.04847
2021,10,Kentucky,commercial,318225.0,10.9,166.39995,1526.44419
2021,10,Kentucky,industrial,5416.0,6.49,162.05927,2497.38661
2021,10,Kentucky,residential,2037022.0,12.28,208.16102,1695.21767
2021,10,Kentucky,transportation,0.0,0.0,0.0,0.0
2021,10,Louisiana,all sectors,2421046.0,9.37,664.39067,7094.27296
2021,10,Louisiana,commercial,295162.0,10.63,202.512,1905.3092
2021,10,Louisiana,industrial,19695.0,6.66,191.57885,2876.52366
2021,10,Louisiana,residential,2106188.0,11.69,270.22089,2311.68768
2021,10,Louisiana,transportation,1.0,10.49,0.07893,0.75241
2021,10,Maine,all sectors,814474.0,14.68,128.29343,873.77711
2021,10,Maine,commercial,98264.0,13.81,43.2419,313.08167
2021,10,Maine,industrial,2410.0,10.1,21.04674,208.46414
2021,10,Georgia,residential,4583356.0,12.86,535.0309,4161.5194
2021,10,Georgia,transportation,1.0,7.48,0.82691,11.05888
2021,10,Hawaii,all sectors,505082.0,31.11,243.735,783.37464
2021,10,Hawaii,commercial,60028.0,31.64,76.9939,243.3181
2021,10,Hawaii,industrial,829.0,27.94,83.25085,297.93694
2021,10,Hawaii,residential,444225.0,34.48,83.49026,242.1196
2021,10,Hawaii,transportation,0.0,0.0,0.0,0.0
2021,10,Idaho,all sectors,960062.0,8.2,140.65751,1715.85977
2021,10,Idaho,commercial,118186.0,8.13,42.32989,520.85662
2021,10,Idaho,industrial,29062.0,5.77,33.66589,583.64592
2021,10,Idaho,residential,812814.0,10.58,64.66173,611.35723
2021,10,Idaho,transportation,0.0,0.0,0.0,0.0
2021,10,Illinois,all sectors,6004622.0,10.62,1106.19576,10412.44109
2021,10,Illinois,commercial,633973.0,10.38,392.52325,3779.85567
2021,10,Illinois,industrial,5454.0,7.84,268.97878,3431.79467
2021,10,Illinois,residential,5365192.0,13.98,442.36189,3163.84329
2021,10,Illinois,transportation,3.0,6.31,2.33183,36.94747
2021,10,Indiana,all sectors,3340354.0,10.63,821.56328,7729.04947
2021,10,Indiana,commercial,365877.0,11.7,223.47546,1909.53919
2021,10,Indiana,industrial,19036.0,7.84,282.93604,3606.86083
2021,10,Indiana,residential,2955440.0,14.25,315.01376,2211.31076
2021,10,Indiana,transportation,1.0,10.31,0.13802,1.33869
2021,10,Iowa,all sectors,1677119.0,8.43,355.28379,4212.22293
2021,10,Iowa,commercial,247267.0,9.5,97.43646,1025.64328
2021,10,Iowa,industrial,9209.0,6.06,132.35693,2182.5934
2021,10,Iowa,residential,1420643.0,12.5,125.49041,1003.98624
2021,10,Iowa,transportation,0.0,0.0,0.0,0.0
2021,10,Kansas,all sectors,1562978.0,10.25,326.81478,3188.17387
2021,10,Kansas,commercial,246119.0,10.45,131.44981,1258.4316
2021,10,Maine,residential,713800.0,18.17,64.00479,352.2313
2021,10,Maine,transportation,0.0,0.0,0.0,0.0
2021,10,Maryland,all sectors,2667453.0,12.07,508.26699,4211.42199
2021,10,Maryland,commercial,258516.0,10.68,235.9205,2208.43873
2021,10,Maryland,industrial,9001.0,8.91,25.57133,286.93377
2021,10,Maryland,residential,2399931.0,14.5,244.30506,1685.29974
2021,10,Maryland,transportation,5.0,8.03,2.4701,30.74975
2021,10,Massachusetts,all sectors,3235200.0,18.97,732.47443,3862.00295
2021,10,Massachusetts,commercial,427080.0,17.38,328.63996,1890.73772
2021,10,Massachusetts,industrial,10751.0,15.57,79.88171,513.01762
2021,10,Massachusetts,residential,2797367.0,22.48,322.29549,1434.00305
2021,10,Massachusetts,transportation,2.0,6.84,1.65728,24.24456
2021,10,Michigan,all sectors,5021661.0,12.94,1016.15425,7853.96469
2021,10,Michigan,commercial,552049.0,12.34,370.95732,3005.14194
2021,10,Michigan,industrial,5657.0,8.1,185.72935,2292.07453
2021,10,Michigan,residential,4463953.0,17.97,459.43397,2556.47048
2021,10,Michigan,transportation,2.0,12.1,0.0336,0.27774
